name=GeneralizedHyperLogLog;numRegisters=4096;q=62;base=2.00000000000000000e+00;a=2.44140625000000000e-04;registerStateType=registers with lower bound;numExamples=10000;
true cardinality; simple mean; simple mse; simple standard deviation; simple kurtosis; ml mean; ml mse; ml standard deviation; ml kurtosis; 
43757; 4.37738864712539653e+04; 4.61992911842406669e+05; 6.79490808569916112e+02; 2.95905421934703172e+00; 4.37728842467555951e+04; 4.59834666427033604e+05; 6.77925037988749523e+02; 2.95985760374469420e+00; 
44194; 4.42116127877841573e+04; 4.72609821330573934e+05; 6.87240577263187561e+02; 2.96700734793535403e+00; 4.42105610633224132e+04; 4.70341436905665090e+05; 6.85614445652436757e+02; 2.96960831710503159e+00; 
44635; 4.46543494934652626e+04; 4.81310064049360866e+05; 6.93495249552589257e+02; 2.99186426657811388e+00; 4.46533405215217645e+04; 4.78931417141411977e+05; 6.91805639187562292e+02; 2.99323765232787009e+00; 
45081; 4.51001157141981166e+04; 4.90370175525300205e+05; 7.00003403560290621e+02; 2.98903821392798674e+00; 4.50990258615759594e+04; 4.87830890733659733e+05; 6.98216269538392226e+02; 2.98934305592488636e+00; 
45531; 4.55507649706150260e+04; 5.02017282196747779e+05; 7.08256047015016975e+02; 2.98215106263944163e+00; 4.55495135146274988e+04; 4.99500010380850697e+05; 7.06510622819639480e+02; 2.98492633291206300e+00; 
45986; 4.60060621209156816e+04; 5.11978694343843556e+05; 7.15245556189067429e+02; 2.95935044411219339e+00; 4.60048671396194186e+04; 5.09392824050756637e+05; 7.13468187863577555e+02; 2.96278699020411329e+00; 
46445; 4.64651456259141560e+04; 5.21327225228009978e+05; 7.21748833725786540e+02; 2.95259401840003521e+00; 4.64638215639864356e+04; 5.18679098078906361e+05; 7.19947808391694821e+02; 2.95464000277028083e+00; 
46909; 4.69291309341621309e+04; 5.31499034277282190e+05; 7.28761812780445780e+02; 2.95683809481241910e+00; 4.69276325150450139e+04; 5.28570245532798348e+05; 7.26789567148497781e+02; 2.96048363595933850e+00; 
47378; 4.73979846370656815e+04; 5.40193071648827055e+05; 7.34706530480152537e+02; 2.95966328430424586e+00; 4.73965312757380161e+04; 5.37468408841349301e+05; 7.32888122881572940e+02; 2.96433022715755090e+00; 
47851; 4.78705267147254199e+04; 5.50939587314677658e+05; 7.41996155466262167e+02; 2.97160517112045985e+00; 4.78691155527560622e+04; 5.48059154878828675e+05; 7.40088495807880918e+02; 2.97188565625535750e+00; 
48329; 4.83470484657377456e+04; 5.62503540769158513e+05; 7.49785164999732842e+02; 2.98363157892898245e+00; 4.83457250496976922e+04; 5.59508348975254106e+05; 7.47815900932756904e+02; 2.98263149490796620e+00; 
48812; 4.88304449868321317e+04; 5.72506047571592615e+05; 7.56416439557180297e+02; 2.98712278902228157e+00; 4.88293641097826985e+04; 5.69468366823570686e+05; 7.54431477680390799e+02; 2.98414222439145771e+00; 
49300; 4.93187395614442139e+04; 5.82362143069387996e+05; 7.62896435898262325e+02; 3.00474682833810647e+00; 4.93177265536264458e+04; 5.79286048441456514e+05; 7.60901976431906746e+02; 3.00075093191121711e+00; 
49793; 4.98157453238946036e+04; 5.94948680371177383e+05; 7.70993729294934496e+02; 3.01099861147100478e+00; 4.98145764610764600e+04; 5.92006076027823496e+05; 7.69116722191920530e+02; 3.01027941010333544e+00; 
50290; 5.03123951990314454e+04; 6.08247019085764536e+05; 7.79580319239849587e+02; 2.99779082211084003e+00; 5.03109783204919222e+04; 6.04835133042331203e+05; 7.77428481026815120e+02; 2.99281055379826988e+00; 
50792; 5.08151213881246877e+04; 6.20155811413818505e+05; 7.87160220555510818e+02; 2.99909043824029320e+00; 5.08137613868591652e+04; 6.16780147764818626e+05; 7.85051966309739100e+02; 2.99535874932814794e+00; 
51299; 5.13214878186738279e+04; 6.32778392354224343e+05; 7.95155764844555051e+02; 3.01227208712511985e+00; 5.13202326589384465e+04; 6.29701280513051664e+05; 7.93253083641947796e+02; 3.00701984272309719e+00; 
51811; 5.18327891208321162e+04; 6.44285707895364729e+05; 8.02378303612912191e+02; 3.01193898670250659e+00; 5.18317476726936147e+04; 6.40975213844285347e+05; 8.00340395033312575e+02; 3.00878834419979091e+00; 
52329; 5.23510607545926396e+04; 6.60284498162887874e+05; 8.12279398525957390e+02; 3.02139191141604702e+00; 5.23500015597531383e+04; 6.56881353397000930e+05; 8.10210027020743723e+02; 3.01924395146693625e+00; 
52852; 5.28733249932150866e+04; 6.71785881435006857e+05; 8.19347988402596457e+02; 3.04007632554432394e+00; 5.28724132520707863e+04; 6.68610684854766238e+05; 8.17431332892658020e+02; 3.03597001168004388e+00; 
53380; 5.34014343201775337e+04; 6.86586542192762718e+05; 8.28327901323675292e+02; 3.01497111006894869e+00; 5.34005138881143575e+04; 6.83641612476722570e+05; 8.26571710664689704e+02; 3.01275232380649260e+00; 
53913; 5.39361290238103611e+04; 6.99128628926996025e+05; 8.35819165360895113e+02; 3.01376777356595227e+00; 5.39349848315893323e+04; 6.96128398371329997e+05; 8.34053394904260813e+02; 3.01331118003642695e+00; 
54452; 5.44731327266399021e+04; 7.13191710316966753e+05; 8.44242333800986557e+02; 3.02927507648500471e+00; 5.44721940531674627e+04; 7.10108360588181647e+05; 8.42437274107008534e+02; 3.02699316390851125e+00; 
54996; 5.50166721705353120e+04; 7.30160803786832956e+05; 8.54244382569881850e+02; 3.01624485510311091e+00; 5.50157582657592866e+04; 7.27053576047494542e+05; 8.52445415837094970e+02; 3.01370399473074002e+00; 
55545; 5.55651023078699363e+04; 7.45939579457956250e+05; 8.63443962672892553e+02; 3.00728854047110783e+00; 5.55640263642826176e+04; 7.42425647612208268e+05; 8.61431160960866464e+02; 3.00336825862680223e+00; 
56100; 5.61178042033231468e+04; 7.61737613621926168e+05; 8.72594192030840077e+02; 3.02075335560666991e+00; 5.61167620840361124e+04; 7.58181286981949699e+05; 8.70574706455869432e+02; 3.01710444943047040e+00; 
56660; 5.66751231421073899e+04; 7.77585107040428324e+05; 8.81678171224186826e+02; 3.00778616243127672e+00; 5.66742633614704609e+04; 7.73677262876265100e+05; 8.79473603581044927e+02; 3.00160101403686097e+00; 
57226; 5.72413196158845312e+04; 7.97407393717525061e+05; 8.92845285078367283e+02; 3.01054826629114203e+00; 5.72406168842157276e+04; 7.93614623247470241e+05; 8.90730582130923494e+02; 3.00360893569948439e+00; 
57798; 5.78156426913855175e+04; 8.14195274572288967e+05; 9.02155202840930656e+02; 3.01273652186194596e+00; 5.78150312055752875e+04; 8.10509577064512880e+05; 9.00121944572601706e+02; 3.00404109783833828e+00; 
58375; 5.83926535582883371e+04; 8.31189967412044294e+05; 9.11525270791659295e+02; 3.01887681217722914e+00; 5.83919995544908670e+04; 8.27221628975450527e+05; 9.09358369468580918e+02; 3.00869207397892557e+00; 
58958; 5.89738985659551108e+04; 8.49954466181866126e+05; 9.21792656611258622e+02; 3.00751080745499744e+00; 5.89733160795525182e+04; 8.46064703700156882e+05; 9.19690231223157525e+02; 3.00268744003013710e+00; 
59547; 5.95659624822107216e+04; 8.69122658208942623e+05; 9.32074612076387098e+02; 3.00939932680739419e+00; 5.95651738787093418e+04; 8.64706859396211454e+05; 9.29718543177918377e+02; 3.00914045910026129e+00; 
60142; 6.01600095590402925e+04; 8.86494224158224068e+05; 9.41365964936803380e+02; 3.00739433738481665e+00; 6.01594014885921933e+04; 8.82021078129079193e+05; 9.38998544367271847e+02; 3.00566094291110320e+00; 
60743; 6.07613786212791529e+04; 9.07431585842375411e+05; 9.52414726955783976e+02; 2.99536134537115029e+00; 6.07606431834147079e+04; 9.02551270757590537e+05; 9.49863142161320070e+02; 2.99552968092138006e+00; 
61350; 6.13678709991636133e+04; 9.29269617917069467e+05; 9.63820649968633006e+02; 2.98999031511153479e+00; 6.13670736643887649e+04; 9.24140962516119238e+05; 9.61170875807451466e+02; 2.98916526475096722e+00; 
61963; 6.19797122948075776e+04; 9.48422085847501759e+05; 9.73726237219555401e+02; 3.02291045809710202e+00; 6.19791029180641781e+04; 9.43093994603469851e+05; 9.70996751093065882e+02; 3.01990506867470243e+00; 
62582; 6.25984091881629938e+04; 9.64485445872304495e+05; 9.81945102547051192e+02; 3.01294604702487545e+00; 6.25978494474738036e+04; 9.58962051181439427e+05; 9.79137807561431373e+02; 3.01086393464691060e+00; 
63207; 6.32239106948393455e+04; 9.83067273597291904e+05; 9.91353268011631144e+02; 3.00745704174084461e+00; 6.32232306870979446e+04; 9.76827396584636299e+05; 9.88212508209125758e+02; 3.00478203976905656e+00; 
63839; 6.38532716421126825e+04; 1.00238428267315007e+06; 1.00108970772082091e+03; 2.98848463830091537e+00; 6.38525454658643939e+04; 9.96384703562120441e+05; 9.98098804686502831e+02; 2.98837521593894939e+00; 
64477; 6.44913065672416560e+04; 1.02266788686455728e+06; 1.01116922866467974e+03; 3.00161257839378814e+00; 6.44905561729549518e+04; 1.01711583590086573e+06; 1.00843049640303809e+03; 3.00166131931976965e+00; 
65121; 6.51367361607380153e+04; 1.04412564490932203e+06; 1.02170348837348467e+03; 3.01041108552710668e+00; 6.51359123616999277e+04; 1.03848023172992538e+06; 1.01894938696603231e+03; 3.01172235379558373e+00; 
65772; 6.57897324828321725e+04; 1.06806593563942914e+06; 1.03332061563293678e+03; 3.01470486869884136e+00; 6.57887956681395299e+04; 1.06253470853643585e+06; 1.03065639961539432e+03; 3.01728049991610536e+00; 
66429; 6.64468036810338090e+04; 1.09161714019782096e+06; 1.04465313340815328e+03; 3.00411596761404054e+00; 6.64459041407985205e+04; 1.08598723325901618e+06; 1.04197000114344837e+03; 3.00690840100890000e+00; 
67093; 6.71102240032862319e+04; 1.11181301679948904e+06; 1.05428475779094174e+03; 3.01229572738688889e+00; 6.71095228852242872e+04; 1.10594614929551422e+06; 1.05150993507402404e+03; 3.01555315858379025e+00; 
67763; 6.77769114438086690e+04; 1.13576489993261662e+06; 1.06563191190193788e+03; 3.01014961455985786e+00; 6.77762851139824052e+04; 1.12901882810443663e+06; 1.06246992138644600e+03; 3.01193075813210687e+00; 
68440; 6.84546799043320934e+04; 1.15886907156363525e+06; 1.07640771642182085e+03; 2.99531340973532911e+00; 6.84538631230536848e+04; 1.15210615191299352e+06; 1.07327254960340224e+03; 2.99560451565783303e+00; 
69124; 6.91370724271523650e+04; 1.17516588154141046e+06; 1.08397185996212352e+03; 3.01145450116566149e+00; 6.91362616886095784e+04; 1.16838556176535436e+06; 1.08084930159472128e+03; 3.00684005591232317e+00; 
69815; 6.98284548407382681e+04; 1.19929009111973643e+06; 1.09503838214943266e+03; 3.01421447868980463e+00; 6.98274667018228065e+04; 1.19202003777486272e+06; 1.09172552371029974e+03; 3.01289044329657285e+00; 
70513; 7.05294168195502280e+04; 1.22365778271149890e+06; 1.10606883635122199e+03; 3.02851577949293915e+00; 7.05285484302793921e+04; 1.21627622192965518e+06; 1.10273952873990766e+03; 3.02419714371131976e+00; 
71218; 7.12375054974423838e+04; 1.24310402623526985e+06; 1.11477511714461525e+03; 2.99493713509936832e+00; 7.12365172877548466e+04; 1.23584906389088719e+06; 1.11153325363890872e+03; 2.99326447780607330e+00; 
71930; 7.19504410563344572e+04; 1.26405112420820491e+06; 1.12411444587467599e+03; 2.98365743803818884e+00; 7.19493075236723962e+04; 1.25702650978403958e+06; 1.12100567764560014e+03; 2.98226625071838880e+00; 
72649; 7.26670158935330110e+04; 1.29154287014124519e+06; 1.13631786825758149e+03; 2.96737081597487817e+00; 7.26659148162388155e+04; 1.28364735602912516e+06; 1.13285535044009293e+03; 2.96448445111194436e+00; 
73375; 7.33908527930991404e+04; 1.31468620620306837e+06; 1.14648807021880475e+03; 2.98885589664086160e+00; 7.33896914263710787e+04; 1.30644204315979918e+06; 1.14290253528066637e+03; 2.98782626589417744e+00; 
74108; 7.41248941707798658e+04; 1.33681703595451242e+06; 1.15608460890549986e+03; 3.00592461794723942e+00; 7.41234942808722844e+04; 1.32948535235703830e+06; 1.15292900024992400e+03; 3.00587952753762089e+00; 
74849; 7.48650815931421530e+04; 1.36358094306946197e+06; 1.16761394537384012e+03; 2.99784637420268663e+00; 7.48636600330619840e+04; 1.35664896179950796e+06; 1.16466048496124063e+03; 2.99908395101805159e+00; 
75597; 7.56135373105983308e+04; 1.39354970356694236e+06; 1.18037122166084714e+03; 3.00943651908256538e+00; 7.56121726601130504e+04; 1.38652527753244573e+06; 1.17741032266476986e+03; 3.01250576803483083e+00; 
76352; 7.63702664848329150e+04; 1.42480931471798220e+06; 1.19351399248178723e+03; 3.02081754657678925e+00; 7.63687874832963134e+04; 1.41801656409402378e+06; 1.19068666932094129e+03; 3.02618996041484278e+00; 
77115; 7.71334524065298465e+04; 1.45726673861809168e+06; 1.20703199929055313e+03; 2.99793037044388955e+00; 7.71318919532667933e+04; 1.44950214244250511e+06; 1.20383420966400013e+03; 3.00422145958079145e+00; 
77886; 7.79055341668837646e+04; 1.48963473494271073e+06; 1.22034960206773053e+03; 3.00852010149061622e+00; 7.79039457789854641e+04; 1.48180172683936614e+06; 1.21716049716377756e+03; 3.00939871798020464e+00; 
78664; 7.86842175939909212e+04; 1.52416270609576977e+06; 1.23440429154673529e+03; 2.99932424963531830e+00; 7.86823941728852806e+04; 1.51665699701663083e+06; 1.23138891152247629e+03; 3.00318963193515387e+00; 
79450; 7.94701979700559314e+04; 1.55970873205506545e+06; 1.24871965390983200e+03; 3.00737990745766304e+00; 7.94682819251957117e+04; 1.55136822252372047e+06; 1.24540515244431913e+03; 3.00973298174407011e+00; 
80244; 8.02632565297990513e+04; 1.58914939352658391e+06; 1.26046760354508433e+03; 3.02453642798148969e+00; 8.02612555088289519e+04; 1.58036310156713752e+06; 1.25700650315826874e+03; 3.02323660898229374e+00; 
81046; 8.10693878789441806e+04; 1.62639329223689763e+06; 1.27508678110762207e+03; 3.01672671825326200e+00; 8.10671816940653662e+04; 1.61710915511843981e+06; 1.27147964629992271e+03; 3.01557175455138404e+00; 
81856; 8.18836489752600755e+04; 1.65863580491808616e+06; 1.28758352703237915e+03; 3.01969163126284279e+00; 8.18810255537647754e+04; 1.64923165692912741e+06; 1.28398028746078285e+03; 3.01778364037598701e+00; 
82674; 8.27021570119083335e+04; 1.69406511117038853e+06; 1.30125796591252447e+03; 3.03045819227488344e+00; 8.26995778914142866e+04; 1.68406276966454764e+06; 1.29746234671197226e+03; 3.02974728239355162e+00; 
83500; 8.35276736411331221e+04; 1.72621037930398411e+06; 1.31356177962455013e+03; 3.04030123308779432e+00; 8.35249555940975551e+04; 1.71563690282817278e+06; 1.30958547684043901e+03; 3.04122074984788693e+00; 
84335; 8.43662256512004096e+04; 1.75982526352541172e+06; 1.32621650654504037e+03; 3.04254242727054436e+00; 8.43630758885127143e+04; 1.74955196468777652e+06; 1.32240829896518562e+03; 3.04336305356691028e+00; 
85178; 8.52095296702564374e+04; 1.79740839113029814e+06; 1.34030379803380674e+03; 3.03121781418664593e+00; 8.52063964491511870e+04; 1.78681084936707886e+06; 1.33641479004187454e+03; 3.02829393053152796e+00; 
86029; 8.60598723990506405e+04; 1.83603533789277496e+06; 1.35465207078039884e+03; 3.02811141170535381e+00; 8.60567480819444609e+04; 1.82443734514016914e+06; 1.35043229711398089e+03; 3.03210404743916584e+00; 
86889; 8.69226823148612748e+04; 1.88074198717738758e+06; 1.37098777851698173e+03; 3.02217503893359574e+00; 8.69191654385556321e+04; 1.86829955028755497e+06; 1.36652464178452215e+03; 3.02308621652993281e+00; 
87757; 8.77925280847241374e+04; 1.92189357644379279e+06; 1.38586843951352466e+03; 3.03438991039657324e+00; 8.77890170318167802e+04; 1.90931443447292852e+06; 1.38140846390434831e+03; 3.03690266046337731e+00; 
88634; 8.86722811422278464e+04; 1.95906721014768095e+06; 1.39914322508362261e+03; 3.02849162833511931e+00; 8.86684692166409368e+04; 1.94697170910061756e+06; 1.39491346764049149e+03; 3.03258032882337103e+00; 
89520; 8.95583645446410519e+04; 2.00149376005914272e+06; 1.41422131286924423e+03; 3.03929189150835954e+00; 8.95545201538272959e+04; 1.98850526530383830e+06; 1.40972111578268527e+03; 3.04355399478070776e+00; 
90415; 9.04509174932417664e+04; 2.03666359025278245e+06; 1.42666517583209543e+03; 3.04007520252354047e+00; 9.04472117578527104e+04; 2.02367599309888808e+06; 1.42219492185668628e+03; 3.04673811372401282e+00; 
91319; 9.13528879608482530e+04; 2.08215657971341559e+06; 1.44256999338781543e+03; 3.05259277415783048e+00; 9.13493390615100361e+04; 2.06874399361537700e+06; 1.43799288418338483e+03; 3.05420301415774809e+00; 
92232; 9.22664988999987982e+04; 2.12272929950664844e+06; 1.45655041979518296e+03; 3.00320923351142177e+00; 9.22629587740945863e+04; 2.10949754528482724e+06; 1.45208095490278083e+03; 3.00746056490867941e+00; 
93154; 9.31864656915266532e+04; 2.16782991825443925e+06; 1.47199724766324061e+03; 3.01061824177128434e+00; 9.31828985545206378e+04; 2.15429686942957435e+06; 1.46746779963861786e+03; 3.01768013565922955e+00; 
94085; 9.41182731612898933e+04; 2.21663011485329689e+06; 1.48846330542309624e+03; 3.00912680975189462e+00; 9.41150225686228514e+04; 2.20312709078477416e+06; 1.48398980325272169e+03; 3.01286358744872107e+00; 
95025; 9.50589539908186271e+04; 2.25879566616325593e+06; 1.50254543780570611e+03; 2.99791012553952951e+00; 9.50554870369026903e+04; 2.24502767330902535e+06; 1.49803144622865875e+03; 3.00045050423929149e+00; 
95975; 9.60085427568723244e+04; 2.29752734544995939e+06; 1.51538847458708278e+03; 3.00560397164356052e+00; 9.60053419456717675e+04; 2.28499706111792242e+06; 1.51131612426083370e+03; 3.00566603104775742e+00; 
96934; 9.69701239803437056e+04; 2.34827649920112826e+06; 1.53198288412282659e+03; 2.99663699968099317e+00; 9.69669641243775986e+04; 2.33569387551154755e+06; 1.52794215925065100e+03; 2.99643241370897018e+00; 
97903; 9.79390280659744167e+04; 2.38254963074019318e+06; 1.54313045760956788e+03; 2.99373798237099997e+00; 9.79358903589382971e+04; 2.37012172475150833e+06; 1.53916859019419940e+03; 2.99360365516587823e+00; 
98882; 9.89227886343655846e+04; 2.44379241075662198e+06; 1.56273116628011144e+03; 2.99751395638903251e+00; 9.89195069048514270e+04; 2.42905482573384000e+06; 1.55809115838012167e+03; 2.99800460645714439e+00; 
99870; 9.99123937734887731e+04; 2.49334756800595019e+06; 1.57846455011676971e+03; 2.99950464913699744e+00; 9.99090555877902516e+04; 2.47944415841239644e+06; 1.57414066063829341e+03; 2.99960725730448052e+00; 
100868; 1.00911730358321205e+05; 2.54745073407459818e+06; 1.59547434634208912e+03; 3.01075754401078344e+00; 1.00908548452330200e+05; 2.53359938805328729e+06; 1.59121186869221492e+03; 3.00770926323409071e+00; 
101876; 1.01919418270355105e+05; 2.61210025363059295e+06; 1.61561601484695984e+03; 3.00752492028530671e+00; 1.01916382776478189e+05; 2.59784904506589565e+06; 1.61127846023889037e+03; 3.00615894678504736e+00; 
102894; 1.02935337978787749e+05; 2.65189224890018348e+06; 1.62793839576622963e+03; 3.03224125616764795e+00; 1.02932138701209406e+05; 2.63624431567024393e+06; 1.62320354704525244e+03; 3.03399555197031967e+00; 
103922; 1.03964619181960603e+05; 2.71317581420825329e+06; 1.64662060582796403e+03; 3.03978791265416026e+00; 1.03961424614767893e+05; 2.69643391468769871e+06; 1.64160884940295523e+03; 3.04334084567762364e+00; 
104961; 1.05005068325077358e+05; 2.77963720730031049e+06; 1.66664189015672036e+03; 3.02347361070783194e+00; 1.05001909332850832e+05; 2.76258384995023254e+06; 1.66159871101176054e+03; 3.02679853610696936e+00; 
106010; 1.06052818968311723e+05; 2.83903020594096323e+06; 1.68439803546955363e+03; 3.02160578992622231e+00; 1.06049741949437885e+05; 2.82169338738612458e+06; 1.67931949456944335e+03; 3.02958791866582366e+00; 
